mu0ListLP,EqnLx,RLx,ELx1,ELx2,EqnLy,RLy,ELy1,ELy2
1.7399999999999185,-1.9443822907610473,-0.5932240796873434,-0.7912092809820667,-2.3106532996450673,-0.5901796752700622,-0.3559068542434877,-0.5767384452105893,-0.6229330282280024
1.7499999999999174,-2.0010102401575764,-0.6393183442546809,-0.7814776426829947,-2.249395143199545,-0.5707853951563421,-0.34218953456238393,-0.5574574702223598,-0.6022803626121539
1.7599999999999163,-2.059952053530645,-0.6923935899652393,-1.2335964701781503,-1.8763776721769279,-0.5516483795004168,-0.32908778553006823,-0.5409209083852736,-0.5820975535984626
1.7699999999999152,-2.1214049090620213,-0.6999765295243985,-1.1813855470725918,-1.8853066674444232,-0.53276189234866,-0.31644876862161625,-0.5215139561052872,-0.56202412555072
1.779999999999914,-2.185592315049313,-0.6110575716169941,-1.1251837665537616,-1.794761929348775,-0.5141194588836087,-0.3042393059267802,-0.5024226349852966,-0.5424271754371928
1.789999999999913,-2.25276901716358,-0.7769278721716413,-1.0008606899240782,-1.691063270184536,-0.4957148520978524,-0.2918011606166079,-0.4855072813596851,-0.5231934526822879
1.799999999999912,-2.3232271050643374,-0.7858363583140556,-0.8964680807636077,-1.5554349999917112,-0.4775420803072912,-0.28034962158481613,-0.46719873927509664,-0.5035931489070689
1.8099999999999108,-2.39730368822615,-0.8399243166659482,-0.821382347206065,-1.4971886037280986,-0.4595953754410957,-0.26873957920406144,-0.4487744098708148,-0.4850688115913104
1.8199999999999097,-2.4753906512813284,-0.847624028220908,-0.5485005277740993,-1.7256914609878098,-0.4418691820511174,-0.2574630621315725,-0.4332810947938624,-0.4664388339322593
1.8299999999999086,-2.5579472037957904,-0.857660526587587,-0.7280891543669784,-1.3641628609994554,-0.4243581469883436,-0.246078896850671,-0.4166350230038393,-0.4484392156842832
1.8399999999999075,-2.6455162437865485,-0.8560088293466162,-0.661883701991074,-1.2996233615667965,-0.40705710969839803,-0.23558561514950668,-0.40561669650233717,-0.4305859116765286
1.8499999999999064,-2.73874601620167,-0.9339504754073478,-0.6610391811840122,-1.2555151430826628,-0.3899610930920731,-0.22493674733892904,-0.39139334431501843,-0.41626796903123536
1.8599999999999053,-2.8384192655121305,-0.936595541866174,-0.5721232047833604,-1.124920117149989,-0.3730652949504804,-0.21426453747401022,-0.37450297116944475,-0.39969223814541516
1.8699999999999042,-2.9454932269872396,-1.0185743499206976,-0.41264670233466805,-1.4299895645824972,-0.35636507982768734,-0.20403892181203281,-0.35780878723284276,-0.3830473272382854
1.879999999999903,-3.061155683641781,-1.0294717051744664,-0.5456412302121797,-1.0303112570318018,-0.33985597141668245,-0.1940615859944918,-0.3412947981186823,-0.3676603834308916
1.889999999999902,-3.186905515489628,-1.0810077231704411,-0.41501253867559956,-1.3268443455887347,-0.32353364534720935,-0.18420835906470617,-0.3249686355570954,-0.35236833105111137
