mu0,ReW0E1,ReW0E2,ReW0E3,ImW0E1,ImW0E2,ImW0E3,absW0E1,absW0E2,absW0E3,ReW1E1,ReW1E2,ReW1E3,ImW1E1,ImW1E2,ImW1E3,absW1E1,absW1E2,absW1E3
2.959999999999958,2.0029602961813,-0.9602959999999161,0.44283070323451046,0.0,0.0,0.7331588716768052,2.0029602961813,0.9602959999999161,0.8565167615672079,-5011.840295999999,1.7610402959999625,0.44283070323451046,0.0,0.0,-0.7331588716768052,5011.840295999999,1.7610402959999625,0.8565167615672079
2.964999999999958,2.0029652955599886,-0.9652964999995461,0.4428287303235092,0.0,0.0,0.7365673886136291,2.0029652955599886,0.9652964999995461,0.8594351647268292,-5011.860296499999,1.7655352964999624,0.4428287303235092,0.0,0.0,-0.7365673886136291,5011.860296499999,1.7655352964999624,0.8594351647268292
2.969999999999958,2.0029702960755458,-0.9702970000002864,0.44282675741302846,0.0,0.0,0.7399602318890258,2.0029702960755458,0.9702970000002864,0.8623437144539282,-5011.880297000001,1.7700302969999626,0.44282675741302846,0.0,0.0,-0.7399602318890258,5011.880297000001,1.7700302969999626,0.8623437144539282
2.974999999999958,2.002975297159537,-0.9752974999999164,0.4428247845017843,0.0,0.0,0.7433376161206817,2.002975297159537,0.9752974999999164,0.865242510114378,-5011.900297499999,1.7745252974999617,0.4428247845017843,0.0,0.0,-0.7433376161206817,5011.900297499999,1.7745252974999617,0.865242510114378
2.979999999999958,2.00298029710666,-0.9802979999995465,0.44282281159185855,0.0,0.0,0.7466997510780704,2.00298029710666,0.9802979999995465,0.8681316494208531,-5011.920298,1.7790202979999623,0.44282281159185855,0.0,0.0,-0.7466997510780704,5011.920298,1.7790202979999623,0.8681316494208531
2.9849999999999577,2.0029852981906515,-0.9852985000002867,0.44282083868110017,0.0,0.0,0.7500468418265533,2.0029852981906515,0.9852985000002867,0.8710112284604715,-5011.940298499999,1.783515298499962,0.44282083868110017,0.0,0.0,-0.7500468418265533,5011.940298499999,1.783515298499962,0.8710112284604715
2.9899999999999576,2.0029902981377745,-0.9902989999988066,0.4428188657697868,0.0,0.0,0.7533790888809144,2.0029902981377745,0.9902989999988066,0.8738813417419308,-5011.960298999999,1.788010298999962,0.4428188657697868,0.0,0.0,-0.7533790888809144,5011.960298999999,1.788010298999962,0.8738813417419308
2.9949999999999575,2.0029952986533317,-0.995299500000657,0.44281689285965276,0.0,0.0,0.7566966883432676,2.0029952986533317,0.995299500000657,0.8767420822291728,-5011.9802995,1.792505299499962,0.44281689285965276,0.0,0.0,-0.7566966883432676,5011.9802995,1.792505299499962,0.8767420822291728
2.9999999999999574,2.003000299168889,-1.0002999999991768,0.4428149199488599,0.0,0.0,0.7599998320335729,2.003000299168889,1.0002999999991768,0.8795935413703163,-5012.000299999999,1.7970002999999617,0.4428149199488599,0.0,0.0,-0.7599998320335729,5012.000299999999,1.7970002999999617,0.8795935413703163
3.0049999999999573,2.0030053002528803,-1.0053004999988069,0.44281294703730345,0.0,0.0,0.7632887076245081,2.0030053002528803,1.0053004999988069,0.882435809139086,-5012.020300499999,1.8014953004999616,0.44281294703730345,0.0,0.0,-0.7632887076245081,5012.020300499999,1.8014953004999616,0.882435809139086
