mu0ListLP,EqnLx,ELx1,ELx2,EqnLy,ELy1,ELy2
1.879999999999903,-3.061155683641781,-2.946992891455778,-2.9237779853117125,-1.9883967355469145,inf,inf
1.889999999999902,-3.186905515489628,-0.9861072442111377,-3.686200122261759,-1.96567777712407,inf,inf
1.8999999999999009,-3.3246718228339103,-0.992861776832449,-4.103274904903855,-1.943311047771305,inf,inf
1.9099999999998998,-3.4769961612347218,-1.0030274133509733,-4.157859446565296,-1.9212857922791156,inf,inf
1.9199999999998987,-3.647322819489224,-1.0494237750135114,-4.245452274441535,-1.8995917406500453,inf,inf
1.9299999999998976,-3.840484477712044,-3.098111295046514,-3.033961422309385,-1.8782190793439963,inf,inf
1.9399999999998965,-4.063565960599302,inf,inf,-1.8571584246225652,inf,inf
1.9499999999998954,-4.3275656058603635,inf,inf,-1.8364007978111683,inf,inf
1.9599999999998943,-4.650942771817855,-1.077636754965626,-4.347062032328394,-1.8159376023157296,inf,inf
1.9699999999998932,-5.0683986286365,-1.318179773646941,-3.837397637871892,-1.7957606022466948,inf,inf
1.979999999999892,-5.658210039995849,-1.0992906605791353,-4.0297757113005215,-1.7758619025173166,inf,inf
1.989999999999891,-6.672855329094952,-1.1309286750231828,-3.915461938959728,-1.7562339302958956,inf,inf
1.9999999999998899,-12.287712384313105,inf,inf,-1.7368694177028718,inf,inf
2.0099999999998888,-6.615145603940118,inf,inf,-1.7177613856538863,inf,inf
2.0199999999998877,-5.629358062809286,inf,inf,-1.6989031287588807,inf,inf
2.0299999999998866,-5.049164333270235,inf,inf,-1.680288201195515,inf,inf
2.0399999999998855,-4.636517143757029,inf,inf,-1.6619104034823835,inf,inf
2.0499999999998844,-4.316025138042754,inf,inf,-1.643763770084163,inf,inf
2.0599999999998833,-4.053948919727372,-2.623226436126045,-3.0061122716551703,-1.6258425577866358,inf,inf
2.069999999999882,-3.8322413079543236,inf,inf,-1.6081412347849493,inf,inf
2.079999999999881,-3.6401100505503483,-3.1327461931731717,-2.9754174960597797,-1.5906544704332055,inf,inf
2.08999999999988,-3.470584813860711,-3.070725465653724,-2.906114335172197,-1.5733771256078775,inf,inf
2.099999999999879,-3.318901611977636,-2.968487283160612,-2.8270012838794,-1.556304243641452,inf,inf
2.1099999999998778,-3.1816598704848285,-2.8858031841052996,-2.924908255293183,-1.539431041786293,inf,inf
2.1199999999998766,-3.0563471765735097,-2.9385922268917333,-2.9331537915061494,-1.5227529031719298,inf,inf
2.1299999999998755,-2.9410546056920532,-3.083167722513045,-3.016295708378059,-1.506265369221956,inf,inf
2.1399999999998744,-2.834297689048734,-3.0399103022027294,-3.011864059430626,-1.489964132499355,inf,inf
2.1499999999998733,-2.7348992118397306,-2.8353298877127333,-2.9975991304374614,-1.4738450299515442,inf,inf
2.1599999999998722,-2.6419098649409705,-2.786157812056595,-3.16262129945455,-1.45790403652863,inf,inf
2.169999999999871,-2.5545529650982397,-2.738359361832898,-3.095241248568916,-1.442137259150405,inf,inf
2.17999999999987,-2.4721849815511616,-2.4950935138231234,-2.722133830619897,-1.4265409309994548,inf,inf
2.189999999999869,-2.394266738091959,-2.313359790621695,-2.799044988033698,-1.4111114061194647,inf,inf
2.199999999999868,-2.3203420025287294,-2.309783411397003,-2.8912939022167454,-1.3958451542993238,inf,inf
2.2099999999998667,-2.250021300559563,-2.2345805576542226,-2.6060453693048506,-1.3807387562250997,inf,inf
2.2199999999998656,-2.182969494714095,-2.047581069648677,-2.5060825172826533,-1.3657888988831939,inf,inf
2.2299999999998645,-2.1188961244523354,-1.4373504220394253,-3.0854193193781407,-1.3509923711992537,inf,inf
2.2399999999998634,-2.0575478016724653,-1.7848490213356936,-2.4494649687053625,-1.336346059898455,inf,inf
2.2499999999998623,-1.9987021584027942,-1.8091857703113372,-2.33559783530886,-1.3218469455738142,inf,inf
2.2599999999998612,-1.9421629814171646,-1.7609771414653324,-2.3222100178350953,-1.307492098950121,inf,inf
2.26999999999986,-1.8877562647156516,-1.710570230375999,-2.1959247051503925,-1.2932786773319047,inf,inf
2.279999999999859,-1.83532697979194,-1.616022940046821,-2.22898286633394,-1.2792039212246795,inf,inf
2.289999999999858,-1.7847364126061231,-1.471519505156221,-2.140254608996705,-1.2652651511194173,inf,inf
2.299999999999857,-1.735859951744125,-1.5022270074677755,-2.1036350310790906,-1.2514597644308774,inf,inf
2.3099999999998557,-1.6885852392287912,-1.3577430926080485,-2.043846466385191,-1.2377852325810381,inf,inf
